/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_343.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_343.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_343.jpg,0,0,0,6.835782E-06
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_418.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_418.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_418.jpg,0,0,0,1.746351E-06
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_486.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_486.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_486.jpg,0,0,0,7.698983E-06
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_554.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_554.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_554.jpg,0,0,0,9.488255E-06
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_626.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_626.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_626.jpg,0,0,0,1.343893E-05
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_695.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_695.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_695.jpg,0,0,0,1.061424E-05
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_764.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_764.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_764.jpg,0,0,0,3.030081E-06
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_834.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_834.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_834.jpg,0,0,0,1.17833E-05
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_902.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_902.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_902.jpg,0,0,0,6.765865E-06
/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/center_2020_10_28_16_20_24_968.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/left_2020_10_28_16_20_24_968.jpg,/Users/anthonysmacbook/DSI/week_7/How_to_simulate_a_self_driving_car/data/IMG/right_2020_10_28_16_20_24_968.jpg,0,0,0,5.470673E-06
