/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_48_926.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_48_926.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_48_926.jpg,-0.05892541,0.4,0,30.03849
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_48_996.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_48_996.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_48_996.jpg,-0.04890183,0.4,0,30.03849
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_067.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_067.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_067.jpg,-0.04728036,0.4,0,30.03846
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_138.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_138.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_138.jpg,-0.04484817,0.4,0,30.03843
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_211.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_211.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_211.jpg,-0.04484817,0.4,0,30.0384
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_279.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_279.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_279.jpg,-0.03862028,0.4,0,30.0384
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_346.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_346.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_346.jpg,-0.03699882,0.4,0,30.0384
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_414.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_414.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_414.jpg,-0.02926002,0.4,0,30.03843
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_483.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_483.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_483.jpg,-0.02671728,0.4,0,30.0384
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_551.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_551.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_551.jpg,-0.01790979,0.4,0,30.03842
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_620.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_620.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_620.jpg,-0.001842571,0.4,0,30.03837
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_689.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_689.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_689.jpg,-0.001842571,0.4,0,30.03838
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_759.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_759.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_759.jpg,-0.001842571,0.4,0,30.03838
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_831.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_831.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_831.jpg,-0.001842571,0.4,0,30.03841
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_898.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_898.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_898.jpg,-0.009507665,0.4,0,30.03835
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_49_968.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_49_968.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_49_968.jpg,-0.01750442,0.4,0,30.03834
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_50_040.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_50_040.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_50_040.jpg,-0.01750442,0.4,0,30.03843
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_50_107.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_50_107.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_50_107.jpg,-0.01750442,0.4,0,30.03835
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_50_179.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_50_179.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_50_179.jpg,-0.06143131,0.4,0,30.03771
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_50_250.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_50_250.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_50_250.jpg,-0.09905661,0.4,0,30.03654
/Users/siddiqui/turns-2/IMG/center_2017_08_25_18_40_50_318.jpg,/Users/siddiqui/turns-2/IMG/left_2017_08_25_18_40_50_318.jpg,/Users/siddiqui/turns-2/IMG/right_2017_08_25_18_40_50_318.jpg,-0.1093381,0.4,0,30.03697
